    -0.167407    -0.182945     0.460527     4.961011     4.941609     4.046230
    -0.167407    -0.182945     0.463819     4.965139     4.945876     4.046230
    -0.167407    -0.182945     0.467111     4.969238     4.950114     4.046230
    -0.167407    -0.182945     0.470403     4.973307     4.954320     4.046230
    -0.167407    -0.182945     0.473695     4.977343     4.958492     4.046230
    -0.167407    -0.182945     0.476987     4.981346     4.962631     4.046230
    -0.167407    -0.182945     0.480279     4.985313     4.966733     4.046230
    -0.167407    -0.182945     0.483571     4.989244     4.970797     4.046230
    -0.167407    -0.182945     0.486864     4.993137     4.974822     4.046230
    -0.167407    -0.182945     0.490156     4.996991     4.978807     4.046230
    -0.167407    -0.182945     0.493448     5.000803     4.982749     4.046230
    -0.167407    -0.182945     0.496740     5.004572     4.986647     4.046230
    -0.167407    -0.182945     0.500032     5.008298     4.990499     4.046230
    -0.167407    -0.182945     0.503324     5.011977     4.994304     4.046230
    -0.167407    -0.182945     0.506616     5.015610     4.998060     4.046230
    -0.167407    -0.182945     0.509908     5.019193     5.001766     4.046230
    -0.167407    -0.182945     0.513200     5.022726     5.005419     4.046230
    -0.167407    -0.182945     0.516492     5.026207     5.009018     4.046230
    -0.167407    -0.182945     0.519784     5.029635     5.012563     4.046230
    -0.167407    -0.182945     0.523076     5.033007     5.016049     4.046230
    -0.167407    -0.182945     0.526369     5.036322     5.019477     4.046230
    -0.167407    -0.182945     0.529661     5.039579     5.022845     4.046230
    -0.167407    -0.182945     0.532953     5.042775     5.026150     4.046230
    -0.167407    -0.182945     0.536245     5.045910     5.029392     4.046230
    -0.167407    -0.182945     0.539537     5.048982     5.032568     4.046230
    -0.167407    -0.173798     0.374932     4.819428     4.796483     4.046230
    -0.167407    -0.173798     0.378225     4.823398     4.800565     4.046230
    -0.167407    -0.173798     0.381517     4.827383     4.804665     4.046230
    -0.167407    -0.173798     0.384809     4.831383     4.808782     4.046230
    -0.167407    -0.173798     0.388101     4.835395     4.812913     4.046230
    -0.167407    -0.173798     0.391393     4.839419     4.817057     4.046230
    -0.167407    -0.173798     0.394685     4.843452     4.821213     4.046230
    -0.167407    -0.173798     0.397977     4.847493     4.825379     4.046230
    -0.167407    -0.173798     0.401269     4.851541     4.829554     4.046230
    -0.167407    -0.173798     0.404561     4.855595     4.833735     4.046230
    -0.167407    -0.173798     0.407853     4.859652     4.837921     4.046230
    -0.167407    -0.173798     0.411145     4.863711     4.842111     4.046230
    -0.167407    -0.173798     0.414438     4.867771     4.846303     4.046230
    -0.167407    -0.173798     0.417730     4.871830     4.850495     4.046230
    -0.167407    -0.173798     0.421022     4.875887     4.854686     4.046230
    -0.167407    -0.173798     0.424314     4.879941     4.858874     4.046230
    -0.167407    -0.173798     0.427606     4.883989     4.863058     4.046230
    -0.167407    -0.173798     0.430898     4.888031     4.867236     4.046230
    -0.167407    -0.173798     0.434190     4.892065     4.871407     4.046230
    -0.167407    -0.173798     0.437482     4.896089     4.875568     4.046230
    -0.167407    -0.173798     0.440774     4.900102     4.879719     4.046230
    -0.167407    -0.173798     0.444066     4.904103     4.883858     4.046230
    -0.167407    -0.173798     0.447358     4.908090     4.887983     4.046230
    -0.167407    -0.173798     0.450651     4.912061     4.892093     4.046230
    -0.167407    -0.173798     0.453943     4.916016     4.896186     4.046230
    -0.167407    -0.173798     0.457235     4.919952     4.900261     4.046230
    -0.167407    -0.173798     0.460527     4.923869     4.904315     4.046230
    -0.167407    -0.173798     0.463819     4.927764     4.908348     4.046230
    -0.167407    -0.173798     0.467111     4.931637     4.912358     4.046230
    -0.167407    -0.173798     0.470403     4.935485     4.916343     4.046230
    -0.167407    -0.173798     0.473695     4.939307     4.920301     4.046230
    -0.167407    -0.173798     0.476987     4.943102     4.924231     4.046230
    -0.167407    -0.173798     0.480279     4.946868     4.928132     4.046230
    -0.167407    -0.173798     0.483571     4.950604     4.932002     4.046230
    -0.167407    -0.173798     0.486864     4.954307     4.935838     4.046230
    -0.167407    -0.173798     0.490156     4.957977     4.939641     4.046230
    -0.167407    -0.173798     0.493448     4.961612     4.943406     4.046230
    -0.167407    -0.173798     0.496740     4.965210     4.947134     4.046230
    -0.167407    -0.173798     0.500032     4.968770     4.950823     4.046230
    -0.167407    -0.173798     0.503324     4.972290     4.954470     4.046230
    -0.167407    -0.173798     0.506616     4.975768     4.958074     4.046230
    -0.167407    -0.173798     0.509908     4.979203     4.961634     4.046230
    -0.167407    -0.173798     0.513200     4.982593     4.965147     4.046230
    -0.167407    -0.173798     0.516492     4.985937     4.968612     4.046230
    -0.167407    -0.173798     0.519784     4.989232     4.972027     4.046230
    -0.167407    -0.173798     0.523076     4.992478     4.975391     4.046230
    -0.167407    -0.173798     0.526369     4.995671     4.978701     4.046230
    -0.167407    -0.173798     0.529661     4.998812     4.981957     4.046230
    -0.167407    -0.173798     0.532953     5.001898     4.985156     4.046230
    -0.167407    -0.173798     0.536245     5.004927     4.988296     4.046230
    -0.167407    -0.173798     0.539537     5.007898     4.991376     4.046230
    -0.167407    -0.164651     0.374932     4.792846     4.769843     4.046230
    -0.167407    -0.164651     0.378225     4.796343     4.773448     4.046230
    -0.167407    -0.164651     0.381517     4.799863     4.777078     4.046230
    -0.167407    -0.164651     0.384809     4.803403     4.780731     4.046230
    -0.167407    -0.164651     0.388101     4.806964     4.784407     4.046230
    -0.167407    -0.164651     0.391393     4.810543     4.788103     4.046230
    -0.167407    -0.164651     0.394685     4.814139     4.791818     4.046230
    -0.167407    -0.164651     0.397977     4.817751     4.795550     4.046230
    -0.167407    -0.164651     0.401269     4.821377     4.799298     4.046230
    -0.167407    -0.164651     0.404561     4.825016     4.803061     4.046230
    -0.167407    -0.164651     0.407853     4.828666     4.806837     4.046230
    -0.167407    -0.164651     0.411145     4.832326     4.810624     4.046230
    -0.167407    -0.164651     0.414438     4.835994     4.814420     4.046230
    -0.167407    -0.164651     0.417730     4.839669     4.818225     4.046230
    -0.167407    -0.164651     0.421022     4.843350     4.822037     4.046230
    -0.167407    -0.164651     0.424314     4.847035     4.825853     4.046230
    -0.167407    -0.164651     0.427606     4.850722     4.829673     4.046230
    -0.167407    -0.164651     0.430898     4.854410     4.833495     4.046230
    -0.167407    -0.164651     0.434190     4.858098     4.837317     4.046230
    -0.167407    -0.164651     0.437482     4.861784     4.841138     4.046230
    -0.167407    -0.164651     0.440774     4.865467     4.844956     4.046230
    -0.167407    -0.164651     0.444066     4.869144     4.848770     4.046230
    -0.167407    -0.164651     0.447358     4.872815     4.852577     4.046230
    -0.167407    -0.164651     0.450651     4.876478     4.856377     4.046230
    -0.167407    -0.164651     0.453943     4.880132     4.860167     4.046230
    -0.167407    -0.164651     0.457235     4.883774     4.863947     4.046230
    -0.167407    -0.164651     0.460527     4.887404     4.867713     4.046230
    -0.167407    -0.164651     0.463819     4.891020     4.871466     4.046230
    -0.167407    -0.164651     0.467111     4.894620     4.875203     4.046230
    -0.167407    -0.164651     0.470403     4.898203     4.878922     4.046230
    -0.167407    -0.164651     0.473695     4.901767     4.882622     4.046230
    -0.167407    -0.164651     0.476987     4.905311     4.886301     4.046230
    -0.167407    -0.164651     0.480279     4.908833     4.889958     4.046230
    -0.167407    -0.164651     0.483571     4.912331     4.893590     4.046230
    -0.167407    -0.164651     0.486864     4.915803     4.897196     4.046230
    -0.167407    -0.164651     0.490156     4.919249     4.900775     4.046230
    -0.167407    -0.164651     0.493448     4.922666     4.904324     4.046230
